Year,,Australia,Austria,Belgium,Canada,Chile,Colombia,Costa Rica,Czech Republic,Czechia,Denmark,Estonia,Finland,France,Germany,Greece,Hungary,Iceland,Ireland,Israel,Italy,Japan,Korea,Latvia,Lithuania,Luxembourg,Mexico,Netherlands,New Zealand,Norway,Poland,Portugal,Slovak Republic,Slovenia,South Korea,Spain,Sweden,Switzerland,Turkiye,Türkiye,United Kingdom,United States
1991-01-01 00:00:00,Unemployment,9.586,3.42,6.984,10.316,5.23,10.12,5.37,,,9.099,1.468,6.503,9.134,5.316,7.572,8.5,2.548,15.771,13.387,10.097,2.059,,2.7,1.1,1.482,3.145,7.285,10.614,5.407,13.635,3.919,12.154,7.08,2.407,15.929,3.243,1.818,8.21,,8.55,6.8
1991-01-01 00:00:00,Unemployment_perc_change,-2.3576877999625427,2.248563834218454,-0.18288405811902103,-0.9467938684010968,3.2809898768542327,1.0648167833345912,3.1594966070337382,,,-0.48900015678110476,10.46672600437751,1.5840089571639042,-0.3910706932901038,-1.1285054987042362,2.13404505246867,-1.2919632477377063,5.903344612255401,-2.06010685722848,-3.572190906360173,-0.4709104252746089,1.2075767319766346,,8.736396304224803,34.08226562531513,5.857926455187323,1.1720005243276452,-0.6135727642163018,-2.432386388624517,-0.32906977717650787,-3.6472582363797,2.8177688718390232,-1.4488991070406898,-1.2473859110668228,3.2540328494722113,0.3413953663378404,4.432717573774094,3.628056569618126,1.110329926530532,,-1.6422705110185407,0.6593141805391809
1992-01-01 00:00:00,CurrencyPerDollar,1.361648,0.798626,0.796965,1.208723,362.575833,680.385833,134.506333,,,6.036133,,0.753388,0.807037,0.798459,0.559426,,57.545933,0.746252,2.459083,0.636484,126.651333,,,,0.796965,3.094898,0.797957,1.861792,6.214501,1.362643,0.673366,,,780.670833,0.615311,5.823833,1.406218,0.006872,,0.569774,1.0
1992-01-01 00:00:00,Inflation,1.012231126,4.0208478,2.427955672,1.490132904,15.42580647,27.01062662,21.79116879,,,2.096044429,,2.919323193,2.363760463,5.056977967,15.87707379,,3.947711768,3.069998538,12.01569397,5.270589986,1.760283061,,,,3.15417376,15.50789625,3.183581818,1.014560272,2.328085049,46.0985621,9.559260332,,,6.213281464,5.924531262,2.374367251,4.037030208,70.07610387,,4.591549296,3.028819678
1992-01-01 00:00:00,Inflation_perc_change,-68.13551880184723,20.477474348738834,-24.487680855045756,-73.51281720956953,-29.188787994315433,-11.113642951495528,-24.09715548475413,,,-12.488089421124936,,-32.269628853957364,-26.44068352786264,24.9552071683115,-18.394326909349388,,-42.020267684478,-4.385554322105434,-37.2065336612304,-15.670550752116252,-45.86140665134428,,,,1.1485909280383622,-31.56980729490203,0.8036666349434229,-61.01433078785807,-32.287599220808936,-39.951982786940995,-19.327624841809786,,,-33.42525500831231,-0.1631586240198435,-74.86012768646322,-31.103957158307026,6.21040438558933,,-38.46578863979679,-28.480626918392215
1992-01-01 00:00:00,Unemployment,10.733,3.59,6.702,11.197,4.35,9.44,3.93,,,9.027,3.681,11.595,10.203,6.323,8.927,9.942,4.305,15.021,14.08,9.321,2.158,,6.6,1.2,2.029,3.235,5.555,10.667,5.91,13.645,3.985,12.206,7.823,2.513,17.697,5.722,2.344,8.509,,9.772,7.5
1992-01-01 00:00:00,Unemployment_perc_change,11.96536615898185,4.970760233918137,-4.03780068728522,8.540131834044185,-16.826003824091796,-6.719367588932801,-26.81564245810055,,,-0.7912957467853698,150.7493188010899,78.30232200522835,11.703525290124794,18.94281414597443,17.894875858425774,16.96470588235295,68.95604395604393,-4.755564009891577,5.17666392769105,-7.685451124096265,4.808159300631365,,144.44444444444443,9.090909090909083,36.90958164642375,2.861685214626397,-23.747426218256695,0.4993404936875834,9.302755687072306,0.07334066740007916,1.684103087522315,0.42784268553561766,10.494350282485886,4.403822185292894,11.099252934898596,76.44156645081716,28.93289328932893,3.641900121802677,,14.292397660818711,10.294117647058831
1993-01-01 00:00:00,CurrencyPerDollar,1.47056,0.845344,0.857625,1.290088,404.165833,786.346667,142.171667,,,6.483939,,0.960738,0.863354,0.84533,0.67278,,67.603182,0.859929,2.830083,0.812731,111.197786,,,,0.857625,3.115617,0.842808,1.850513,7.094129,1.811497,0.802068,,,802.538333,0.764851,7.783427,1.477617,0.010985,,0.666757,1.0
1993-01-01 00:00:00,Inflation,1.753653445,3.631785249,2.754426435,1.865079365,12.72776695,22.44248285,9.778600783,,,1.25785668,,2.190653196,2.104462771,4.474576508,14.41126444,,4.042852911,1.469415224,10.92381786,4.626734683,1.243045897,,,,3.588098185,9.751460454,2.584184487,1.288207766,2.288269332,36.96416661,6.783779947,,,4.800996602,4.569071737,4.728173046,3.292621803,66.09384298,,2.558577969,2.951656966
1993-01-01 00:00:00,Inflation_perc_change,73.2463466056269,-9.67613225748063,13.446323043083975,25.161947635242598,-17.490427649582717,-16.912394644771112,-55.12585452742024,,,-39.989025871932036,,-24.960237316211398,-10.969711020164397,-11.516788540518464,-9.2322386945334,,2.4100326617360945,-52.136289128096,-9.08708321571875,-12.216000575082496,-29.38374943551195,,,,13.757150303602806,-37.11938552593812,-18.82776587085032,26.972029316756064,-1.710234641861652,-19.814924964872173,-29.03446803001033,,,-22.730096329658245,-22.878763990898843,99.13402377027649,-18.43950544449332,-5.682765836108105,,-44.276369389544726,-2.5476165702592257
1993-01-01 00:00:00,Unemployment,10.879,4.25,8.078,11.377,4.49,7.8,3.95,,,10.719,6.544,16.201,11.321,7.675,10.177,12.098,5.257,15.571,12.741,10.212,2.539,,16.7,13.8,2.33,3.365,6.287,9.804,5.965,14.393,5.301,12.2,8.51,2.878,22.156,9.33,3.551,8.962,,10.346,6.9
1993-01-01 00:00:00,Unemployment_perc_change,1.3602906922575153,18.38440111420614,20.531184720978814,1.607573457176037,3.218390804597715,-17.3728813559322,0.5089058524172962,,,18.74376869391825,77.77777777777777,39.72401897369555,10.957561501519164,21.382255258579775,14.002464433740336,21.685777509555425,22.113821138211385,3.661540509952732,-9.509943181818182,9.55906018667525,17.655236329935132,,153.03030303030303,1050.0000000000002,14.83489403647118,4.0185471406491535,13.177317731773176,-8.090372175869497,0.9306260575296044,5.481861487724449,33.02383939774154,-0.04915615271178231,8.781797264476543,14.524472741742954,25.196360965135334,63.05487591751135,51.49317406143346,5.323774826654115,,5.873925501432664,-7.9999999999999964
1994-01-01 00:00:00,CurrencyPerDollar,1.367751,0.830056,0.829365,1.365673,420.176667,826.54,157.066667,,,6.360552,,0.878532,0.846404,0.829721,0.711967,,69.944378,0.848983,3.011055,0.832758,102.207806,,,,0.829365,3.375117,0.825878,1.686522,7.057584,2.272277,0.827968,,,803.771667,0.805104,7.71597,1.367693,0.029609,,0.653427,1.0
1994-01-01 00:00:00,Inflation,1.969634797,2.953409368,2.377540845,0.165562914,11.44311964,22.84624176,13.53446873,,,1.992014638,,1.088556776,1.655515329,2.693056399,10.87407568,,1.552656275,2.309201926,12.27550819,4.051842181,0.695458058,,,,2.194764687,6.965812372,2.801524633,1.745377908,1.375674981,32.99127661,5.420440192,,,6.2658595,4.71841374,2.158138007,0.852116995,105.2149865,,2.219012605,2.607441592
1994-01-01 00:00:00,Inflation_perc_change,12.316079474870257,-18.678854461088758,-13.682906365223001,-91.12300971706905,-10.093265496191373,1.7990830724863516,38.40905289363627,,,58.365787587183625,,-50.30903211938619,-21.333113998812582,-39.81427305611733,-24.54461074339983,,-61.59503426960071,57.15108216409768,12.373790439600029,-12.425447780965836,-44.05210140040388,,,,-38.832089484753055,-28.5664705829509,8.410395894463086,35.48885157085755,-39.881422096513944,-10.747949607296714,-20.097051579671476,,,30.511642049273014,3.2685414367789267,-54.355773657104855,-74.12041084634706,59.19029936243538,,-13.271644175561958,-11.661767541587686
1994-01-01 00:00:00,Unemployment,9.724,3.535,9.645,10.395,5.87,8.25,4.05,,,8.036,7.561,16.426,12.593,8.727,9.808,10.847,5.326,14.544,9.934,11.086,2.89,,18.7,13.8,3.48,4.436,7.159,8.354,5.349,14.825,6.709,13.654,8.24,2.476,24.209,9.58,3.58,8.577,,9.648,6.119
1994-01-01 00:00:00,Unemployment_perc_change,-10.616784630940334,-16.823529411764703,19.398365932161422,-8.631449415487392,30.734966592427604,5.769230769230771,2.5316455696202445,,,-25.03031999253662,15.540953545232284,1.3888031602987239,11.23575655860789,13.706840390879481,-3.6258229340670134,-10.3405521573814,1.3125356667300636,-6.595594374157088,-22.031237736441412,8.558558558558559,13.824340291453318,,11.976047904191622,0.0,49.35622317596567,31.827637444279343,13.86989024972165,-14.789881680946559,-10.326906957250625,3.001459042590149,26.561026221467632,11.918032786885258,-3.1727379553466495,-13.968033356497568,9.266113016790033,2.6795284030010746,0.8166713601802211,-4.295916090158447,,-6.746568722211488,-11.318840579710155
1995-01-01 00:00:00,CurrencyPerDollar,1.349033,0.732651,0.730791,1.372445,396.773333,912.895,179.729167,,,5.602367,,0.734421,0.760947,0.732749,0.679861,,64.691667,0.791978,3.011292,0.841274,94.059579,,,,0.730791,6.419425,0.728624,1.523877,6.335157,2.424983,0.753711,,,771.254167,0.749396,7.133268,1.182469,0.045845,,0.633668,1.0
1995-01-01 00:00:00,Inflation,4.6277666,2.243366315,1.467966991,2.148760331,8.232630341,20.89179302,23.18649811,,,2.083608424,,0.791239407,1.796481421,1.706160413,8.93451416,,1.651231501,2.524864468,9.931446651,5.23542258,-0.127899045,,,,1.86769425,34.99927129,1.923220035,3.754944137,2.460367787,27.95138856,4.222816141,,,4.480741086,4.673803376,2.455148578,1.799827769,89.11331722,,2.697495183,2.805419689
1995-01-01 00:00:00,Inflation_perc_change,134.95556674002037,-24.041470874077632,-38.256918105648786,1197.8512391972033,-28.056066876881836,-8.554793215144551,71.31443112063695,,,4.598047838240826,,-27.312986842314224,8.514937284522105,-36.64594571307379,-17.836564477542794,,6.348811877245675,9.339267370765224,-19.09543379156835,29.21092051783447,-118.39061946709086,,,,-14.902300867938113,402.443497196166,-31.350950395159348,115.13645381834405,78.84804339550608,-15.276426279522493,-22.094590265336144,,,-28.489601689919798,-0.9454525706768413,13.762353011560702,111.2183866254187,-15.303589170730913,,21.56285984684616,7.592810424111707
1995-01-01 00:00:00,Unemployment,8.473,4.353,9.337,9.489,4.7,8.72,5.18,,,6.992,9.659,17.005,11.834,8.158,10.117,10.168,5.196,11.97,8.782,11.661,3.15,,19.0,17.54,2.918,7.095,7.158,6.461,6.307,13.695,7.064,13.109,7.15,2.063,22.675,8.897,3.094,7.644,,8.694,5.65
1995-01-01 00:00:00,Unemployment_perc_change,-12.86507610037021,23.140028288543135,-3.1933644375323977,-8.71572871572871,-19.93185689948892,5.6969696969697114,27.901234567901234,,,-12.991538078646093,27.747652426927672,3.524899549494709,-6.027157944890016,-6.519995416523439,3.1504893964110936,-6.259795335115703,-2.440856177243711,-17.69801980198019,-11.596537145158036,5.186721991701249,8.996539792387527,,1.6042780748663166,27.10144927536231,-16.149425287356323,59.94138863841299,-0.013968431345157128,-22.659803686856584,17.909889699009174,-7.622259696458677,5.291399612460879,-3.9915043210780765,-13.228155339805825,-16.680129240710816,-6.336486430666277,-7.129436325678496,-13.575418994413413,-10.877929345925141,,-9.888059701492525,-7.664651086778873
1996-01-01 00:00:00,CurrencyPerDollar,1.277863,0.769355,0.767516,1.363522,412.266667,1036.6225,207.689167,,,5.798672,,0.77258,0.779856,0.769379,0.706417,,66.5,0.793622,3.19165,0.796866,108.779057,,,,0.767516,7.599448,0.765027,1.454848,6.449808,2.6961,0.769364,,,804.4575,0.761251,6.705956,1.23601,0.081405,,0.640958,1.0
1996-01-01 00:00:00,Inflation,2.615384615,1.860971158,2.077021074,1.570531125,7.359117818,20.79757551,17.51145248,,,2.126298023,,0.629194238,1.982883651,1.44972702,8.194552176,,2.260418983,1.755744696,11.41669332,4.00697669,0.136600359,,,,1.183859688,34.37838322,1.949367132,2.285713054,1.262532492,19.79496692,3.068977325,,,4.924543543,3.558845593,0.533131979,0.811634065,80.41215114,,2.851782364,2.9312042
1996-01-01 00:00:00,Inflation_perc_change,-43.48494984600131,-17.04559591731233,41.48963067521729,-26.909897658567672,-10.610369794569163,-0.45097857282907494,-24.475647866602312,,,2.0488302172462447,,-20.47991639021083,10.375962023377916,-15.02985247143933,-8.2820617970793,,36.89291789982634,-30.46182406017367,14.954988142139891,-23.464121018479467,-206.80326737388856,,,,-36.61383880150618,-1.7740028495318971,1.3595478688947837,-39.12790788344024,-48.68521289089694,-29.180738633043426,-27.32391791338471,,,9.904666404105633,-23.85547044459151,-78.28514397143749,-54.90490373693084,-9.764159108249604,,5.719646210022544,4.483625444463746
1996-01-01 00:00:00,Unemployment,8.509,5.291,9.483,9.62,7.414,11.81,6.16,,,6.844,9.915,15.572,12.367,8.822,10.402,10.022,3.6,11.692,8.455,11.864,3.383,,20.7,16.4,3.286,5.465,6.421,6.29,5.036,12.684,7.298,11.341,6.886,2.048,22.142,9.547,3.684,6.629,,8.189,5.451
1996-01-01 00:00:00,Unemployment_perc_change,0.4248790274991032,21.548357454629,1.5636714148013375,1.3805458952471206,57.74468085106381,35.43577981651376,18.918918918918926,,,-2.116704805491987,2.650377885909494,-8.426933254925018,4.503971607233415,8.13924981613141,2.817040624691103,-1.4358772619984195,-30.71593533487298,-2.322472848788637,-3.723525392849014,1.7408455535546041,7.396825396825402,,8.947368421052637,-6.499429874572405,12.611377655928724,-22.973925299506693,-10.296172115115954,-2.646649125522371,-20.152211828127488,-7.382256297918954,3.312570781426949,-13.486917385002673,-3.6923076923076947,-0.7270964614638942,-2.3506063947078326,7.305833426997865,19.06916612798968,-13.278388278388286,,-5.808603634690601,-3.522123893805318
1997-01-01 00:00:00,CurrencyPerDollar,1.34738,0.886917,0.886812,1.384598,419.295,1141.116667,232.5975,,,6.604459,,0.873137,0.889798,0.886609,0.801344,,70.904291,0.837574,3.44935,0.879576,120.990863,,,,0.886812,7.91846,0.885448,1.512421,7.073401,3.279292,0.874455,,,949.89,0.879964,7.634894,1.451313,0.151865,,0.610836,1.0
1997-01-01 00:00:00,Inflation,0.224887556,1.305978572,1.628160495,1.621216381,6.133864644,18.47002171,13.24804408,,,2.182166779,,1.192558834,1.20394294,1.939371989,5.536002668,,1.815430803,1.541802023,8.969575201,2.043107798,1.747804587,,,,1.367512612,20.62562873,2.109245627,1.187148331,2.566923359,14.91315861,2.336862983,,,4.438931846,1.971073956,0.658410256,0.520225423,85.66936165,,2.201143135,2.337689937
1997-01-01 00:00:00,Inflation_perc_change,-91.40135815167667,-29.82273978907093,-21.61078597703242,3.2272684821830655,-16.649457235255806,-11.191466999991672,-24.34640076184017,,,2.6275129542365327,,89.53746903193986,-39.28322827247922,33.77497709879202,-32.44288950635147,,-19.68609285918389,-12.1852951335927,-21.43456122021854,-49.01123824606027,1179.5021914986328,,,,15.513065092220613,-40.00407582285367,8.201558976526346,-48.06223253078555,103.31542952480306,-24.661866472065817,-23.855319361149075,,,-9.861049917819775,-44.6147941940228,23.498548564838593,-35.903944223928065,6.537830956476998,,-22.815178227254084,-20.248137710774294
1997-01-01 00:00:00,Unemployment,8.367,5.157,8.95,9.101,7.136,12.14,5.68,,,5.4,10.369,14.968,12.566,9.861,10.472,8.991,3.72,10.192,9.751,11.985,3.374,,14.9,14.13,2.527,4.235,5.511,6.857,4.687,10.964,6.571,11.894,6.658,2.608,20.698,10.359,4.127,6.841,,7.072,5.0
1997-01-01 00:00:00,Unemployment_perc_change,-1.6688212480902465,-2.5326025326025348,-5.620584203311196,-5.39501039501038,-3.7496628001079,2.794242167654537,-7.792207792207795,,,-21.098772647574513,4.578920827029753,-3.878756742871814,1.6091210479501905,11.777374744955814,0.6729475100942128,-10.287367790860113,3.3333333333333437,-12.829284981183719,15.328208160851563,1.0198921105866399,-0.266036062666275,,-28.019323671497574,-13.841463414634136,-23.097991479001823,-22.506861848124416,-14.172247313502574,9.014308426073136,-6.930103256552811,-13.560391043834741,-9.961633324198417,4.876113217529321,-3.311065930874235,27.34375,-6.521542769397525,8.505289619775835,12.024972855591741,3.1980690903605558,,-13.640249114666014,-8.273711245642989
1998-01-01 00:00:00,CurrencyPerDollar,1.591828,0.899622,0.89982,1.483505,460.2875,1426.424167,257.229167,,,6.700827,,0.898807,0.899375,0.899704,0.86729,,70.958333,0.8917,3.800075,0.896676,130.905301,,,,0.89982,9.136042,0.900179,1.868249,7.545097,3.4754,0.898357,,,1403.183333,0.897884,7.949868,1.449813,0.260724,,0.603824,1.0
1998-01-01 00:00:00,Inflation,0.86013463,0.922467197,0.949250288,0.995942457,5.110249545,18.67697993,11.65929977,,,1.84565122,,1.399473786,0.651126868,0.911183535,4.766225724,,1.65924171,2.407680945,5.491900435,1.955085577,0.661974191,,,,0.95857011,15.92839501,1.959136323,1.265244099,2.2524133,11.59785543,2.572752259,,,7.513580081,1.834329999,-0.267132668,0.017938438,84.64134348,,1.820561637,1.552279099
1998-01-01 00:00:00,Inflation_perc_change,282.47319918404025,-29.365824464691137,-41.697990406037945,-38.56819677668925,-16.687930993085665,1.1205088074582426,-11.992293355956274,,,-15.421165890638832,,17.350502641951838,-45.91713225213149,-53.0165672099949,-13.904923645531742,,-8.603417587819784,56.16018847317339,-38.771900430828445,-4.308251433730758,-62.12538884931992,,,,-29.904111919078957,-22.773772288298144,-7.11672941636019,6.578433878958978,-12.252413298483678,-22.230724333454944,10.094270726012855,,,69.26549768432737,-6.937535579715204,-140.5723734655798,-96.55179520128911,-1.1999834598977577,,-17.29017490723065,-33.597733624499924
1998-01-01 00:00:00,Unemployment,7.684,5.493,9.323,8.279,7.307,15.0,5.33,,,5.039,9.51,13.215,12.074,9.787,12.227,8.925,3.069,7.699,10.749,12.117,4.078,,14.454,13.711,2.763,3.733,4.394,7.718,3.737,9.935,4.64,12.421,7.4,6.963,18.673,8.941,3.568,6.888,,6.198,4.511
1998-01-01 00:00:00,Unemployment_perc_change,-8.16302139356998,6.5154159394997135,4.167597765363151,-9.031974508295804,2.3963004484304884,23.558484349258645,-6.161971830985912,,,-6.685185185185194,-8.284308997974732,-11.7116515232496,-3.9153270730542755,-0.7504309907717222,16.758976317799856,-0.7340674007340509,-17.500000000000004,-24.460361067503932,10.234847707927397,1.1013767209011371,20.865441612329594,,-2.9932885906040263,-2.965322009908,9.339137316976643,-11.853600944510035,-20.268553801487933,12.556511593991537,-20.268828675058682,-9.385260853703025,-29.38669913255213,4.430805448125108,11.144487834184446,166.9861963190184,-9.783553966566828,-13.688579978762416,-13.544947904046511,0.6870340593480462,,-12.358597285067873,-9.78
1999-01-01 00:00:00,CurrencyPerDollar,1.54995,0.938283,0.938283,1.485705,508.776667,1756.685833,285.684695,,,6.97624,,0.938283,0.938283,0.938283,0.896982,,72.335293,0.938283,4.139717,0.938283,113.906805,,,,0.938283,9.560398,0.938283,1.889614,7.799172,3.967108,0.938283,,,1189.439167,0.938283,8.262428,1.502155,0.418783,,0.618057,1.0
1999-01-01 00:00:00,Inflation,1.483129403,0.568993766,1.120848234,1.734842951,3.336879175,10.87368709,10.04528173,,,2.497795444,,1.162231557,0.537141639,0.585433064,2.63663306,,3.231832609,1.629886052,5.18102372,1.66345995,-0.341296928,,,,1.025196765,16.58561697,2.157179181,-0.11426713,2.365967366,7.154072912,2.340094903,,,0.812957254,2.31034814,0.462175756,0.806444381,64.86748764,,1.752950801,2.188027197
1999-01-01 00:00:00,Inflation_perc_change,72.42991402404061,-38.318265641265945,18.077207683712615,74.19108290912033,-34.70222646436339,-41.78027105691707,-13.843181596144872,,,35.3340987144906,,-16.95224529200292,-17.505840198257637,-35.75025870062502,-44.68090240201138,,94.77768606720957,-32.30473267711142,-5.66064004035427,-14.916258931616067,-151.55743722945238,,,,6.950629307646561,4.126102847068958,10.108681855111513,-109.03123200418894,5.0414400412215565,-38.31555363679852,-9.043130957756173,,,-89.18016118500195,25.9505182415108,-273.0135664275999,4395.622088166205,-23.361935228110355,,-3.7137350708659422,40.95578549048027
1999-01-01 00:00:00,Unemployment,6.876,4.707,8.649,7.583,11.158,20.06,5.9,,,5.142,11.573,11.693,11.981,8.854,12.138,6.929,2.178,5.804,11.183,11.681,4.677,,13.79,13.388,2.39,2.598,3.623,7.023,3.247,12.29,4.579,16.099,7.33,6.342,15.475,7.607,3.053,7.687,,6.042,4.219
1999-01-01 00:00:00,Unemployment_perc_change,-10.515356585111924,-14.309120699071553,-7.229432586077456,-8.406812416958564,52.70288764198712,33.73333333333333,10.694183864915585,,,2.0440563603889794,21.692954784437447,-11.517215285660232,-0.7702501242338955,-9.533054051292545,-0.7278972765191849,-22.36414565826331,-29.032258064516125,-24.613586180023372,4.037584891617807,-3.5982503920112374,14.688572829818526,,-4.593884045938845,-2.355772737218298,-13.499819037278316,-30.4045004018216,-17.546654528903048,-9.004923555325217,-13.112122023013118,23.704076497231984,-1.3146551724137923,29.611142420095014,-0.9459459459459474,-8.918569582076696,-17.126332137310552,-14.920031316407567,-14.43385650224216,11.59988385598143,,-2.516940948693136,-6.473065839060066
2000-01-01 00:00:00,CurrencyPerDollar,1.724827,1.082705,1.082705,1.485394,539.5875,2087.918333,308.186667,,,8.083144,,1.082705,1.082705,1.082705,1.072336,,78.615947,1.082705,4.077333,1.082705,107.765498,,,,1.082705,9.455558,1.082705,2.201149,8.801842,4.346075,1.082705,,,1130.3625,1.082705,9.162244,1.688843,0.625219,,0.660931,1.0
2000-01-01 00:00:00,Inflation,4.457435148,2.344862854,2.544517762,2.719439957,3.843272957,9.225348186,10.96154966,,,2.903282032,,3.042100807,1.675959887,1.440268387,3.151181625,,5.136471232,5.577632699,1.03264095,2.537685321,-0.676578684,,,,3.15076707,9.491561494,2.360522338,2.615234462,3.085506091,9.900175388,2.853030393,,,2.259165801,3.433515634,0.899143734,1.558529197,54.91537058,,1.182956242,3.376857271
2000-01-01 00:00:00,Inflation_perc_change,200.54256486208982,312.10694986770744,127.01715404585272,56.75424426357771,15.175670302776245,-15.158969449432636,9.121376130881309,,,16.233778829808763,,161.74653309641639,212.01451634249491,146.01760227878077,19.515364985979524,,58.933702744875035,242.2099779402247,-80.06878551793235,52.55463896200207,98.23755460230805,,,,207.3329118435133,-42.77233393748149,9.426345237846046,-2388.702325856964,30.412030839482007,38.385161987848626,21.919431102662436,,,177.89478350604645,48.614642726528665,94.54584588811707,93.25935349284799,-15.342226779665047,,-32.51628960007532,54.33342307764744
2000-01-01 00:00:00,MarginalRate1,0.0,0.0,25.0,17.0,0.0,0.0,0.0,,,7.0,26.0,0.0,0.0,0.0,0.0,20.0,26.41,22.0,10.0,18.5,10.0,,25.0,33.0,0.0,3.0,4.5,15.0,10.35,30.0,14.0,12.0,17.0,10.0,15.0,0.0,0.0,15.0,,10.0,15.0
2000-01-01 00:00:00,MarginalRate1_perc_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-01 00:00:00,MarginalRate2,17.0,21.0,30.0,25.0,5.0,,10.0,,,13.0,,5.0,8.25,,5.0,,33.41,44.0,20.0,25.5,20.0,,,,6.0,10.0,8.55,21.0,23.85,40.0,15.0,,35.0,20.0,20.17,20.0,0.77,20.0,,22.0,28.0
2000-01-01 00:00:00,MarginalRate2_perc_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-01 00:00:00,MarginalRate3,30.0,31.0,40.0,29.0,10.0,35.0,15.0,,,,,15.0,21.75,,15.0,,,,30.0,33.5,30.0,,,,16.0,17.0,50.0,33.0,29.85,,25.0,,37.0,30.0,23.57,25.0,0.88,25.0,,40.0,31.0
2000-01-01 00:00:00,MarginalRate3_perc_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-01 00:00:00,MarginalRate4,42.0,43.3,45.0,29.0,15.0,,,,,,,19.0,31.75,51.0,30.0,,,,45.0,39.5,37.0,,,,18.0,25.0,60.0,39.0,,,35.0,,,40.0,31.48,,2.64,30.0,,,36.0
2000-01-01 00:00:00,MarginalRate4_perc_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-01 00:00:00,MarginalRate5,47.0,,50.0,,25.0,,,,,,,25.0,41.75,,,,,,50.0,45.5,,,,,20.0,32.0,,,,,40.0,,,,38.07,,2.97,,,,39.6
2000-01-01 00:00:00,PersonalAllowance,,,4808.327291367455,,,,,,,,614.0,,,,,,,,,,3.526174954436716,,359.0,699.73,1250.1096789984344,167.09748911698284,,,7305.289051996161,225.96940917954709,,1287.0,1056.0,530.80317154895,3053.463316415829,,,,,6634.580614315261,4400.0
2000-01-01 00:00:00,PersonalAllowance_perc_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-01 00:00:00,Threshold1,3478.6097388317785,3356.038810202225,5907.105721318365,20199.354514694416,6138.022100215443,7567.345786603618,8394.912165359834,,,20326.249291117416,,7394.211719720514,3745.2491675941274,6349.6520289460195,5473.471001626356,,41696.3749097877,19936.683584171125,5709.614593657177,9539.994735408074,30622.045656950428,,,,6181.854863513146,511.22948005818375,6393.631872024236,4315.927726837211,31561.575406602387,15064.627278636472,3363.076738354399,,4770.47,8846.719525815834,3397.226464272355,25386.793890230387,9533.153762664735,3998598890.9486117,,2299.786210663443,26250.0
2000-01-01 00:00:00,Threshold1_perc_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-01 00:00:00,Threshold2,11595.365796105927,6712.1699816662895,7830.34944883417,40399.38225144305,18414.06630064633,35920.94518957414,12619.624456368841,,,,,9879.699456453973,7366.734244323246,8236.731150220974,7416.556004834306,,,,11448.660190374443,14310.45390942131,83514.66997350116,,,,8105.098600265077,4339.112509277613,20534.224841484982,17263.710907348843,86652.3166400851,,5293.399402422636,,9540.94,35386.878103263334,11890.292624491436,40819.69438927844,16520.18571294075,9996497227.371529,,42969.6897255538,63550.0
2000-01-01 00:00:00,Threshold2_perc_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-01 00:00:00,Threshold3,28988.41449026482,8188.841835957163,11173.130261705635,68332.03850291572,30690.11050107721,,,,,,,12582.559422926837,12966.597549655724,54163.41478057273,11863.76285044986,,,,30137.347133530668,28619.984206224224,167029.33994700233,,,,9684.905953145131,7625.607076811331,45162.385843789394,27258.49090634028,,,13083.767046425388,,,70773.75620652667,23214.380837809007,,21612.42933771819,19992994454.743057,,,132600.0
2000-01-01 00:00:00,Threshold3_perc_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-01 00:00:00,Threshold4,34786.09738831778,,25711.93723128645,,42966.1547015081,,,,,,,17553.442535131915,20995.56204136861,,,,,,54623.94167952433,64396.1189797775,,,,,11264.713287552933,8864.449882280878,,,,,30318.406214065697,,,,37369.49110514868,,28777.0976935097,,,,288350.0
2000-01-01 00:00:00,Threshold4_perc_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-01 00:00:00,Unemployment,6.288,4.694,6.586,6.829,10.491,20.52,5.08,,,4.476,13.36,11.135,10.218,7.917,11.345,6.563,1.936,4.318,11.102,10.834,4.748,,14.211,15.931,2.345,2.646,2.725,6.13,3.458,16.314,3.806,18.546,6.92,4.063,13.785,5.466,2.658,6.495,,5.558,3.992
