country,year,unemployment_percentage_change,inflation_percentage_change
Colombia,1997,2.794242167654537,-11.191466999991672
Colombia,1998,23.558484349258645,1.1205088074582426
Colombia,1999,33.73333333333333,-41.78027105691707
Colombia,2000,2.293120638085755,-15.158969449432636
Colombia,2001,-26.7056530214425,-13.655715292261815
Colombia,2002,-3.7167553191489344,-20.26289968346251
Colombia,2003,-8.701056556867615,12.2534904820218
Colombia,2004,3.7516072914303145,-17.192214773580496
Colombia,2005,-19.35554421520741,-14.44779015067218
Colombia,2006,0.2621587416380411,-14.998872444492283
Colombia,2007,1.0188441078351929,29.136682704934923
Colombia,2008,0.615851481613694,26.19767810497833
Colombia,2009,7.034507229663811,-39.93732012992096
Colombia,2010,-7.566716393170891,-45.93710177105661
Colombia,2011,-7.755760781852416,50.30942000212668
Colombia,2012,-3.1979004665629973,-7.195582817612268
Colombia,2013,-7.1593533487297805,-36.35846901688402
Colombia,2014,-4.83452303698898,43.72082431454351
Colombia,2015,-2.5798386180247768,72.13212218141163
Colombia,2016,4.08306112925807,50.57544049269011
Colombia,2017,1.8381528805200495,-42.57887689900476
Colombia,2018,3.015628439357254,-24.887945404934243
Colombia,2019,9.82905982905984,8.716060954855752
Colombia,2020,55.47665369649808,-28.28211353721024
Colombia,2021,-13.045110429831697,38.3285505273502
Colombia,2022,-24.11138293279608,191.18923321061143
Colombia,2023,-9.31070446572486,15.315296335481252
Costa Rica,1990,0.0,15.323883669671368
Costa Rica,1991,0.0,50.786052123011125
Costa Rica,1992,-26.81564245810055,-24.09715548475413
Costa Rica,1993,0.5089058524172962,-55.12585452742024
Costa Rica,1994,2.5316455696202445,38.40905289363627
Costa Rica,1995,27.901234567901238,71.31443112063695
Costa Rica,1996,18.918918918918926,-24.475647866602312
Costa Rica,1997,-7.792207792207795,-24.34640076184017
Costa Rica,1998,-6.161971830985912,-11.992293355956274
Costa Rica,1999,10.694183864915583,-13.843181596144872
Costa Rica,2000,-13.898305084745765,9.121376130881307
Costa Rica,2001,19.11417322834645,2.68270508387225
Costa Rica,2002,5.701536936043627,-18.551585970946405
Costa Rica,2003,4.03377110694183,3.0549201548907057
Costa Rica,2004,-3.1409678388938933,30.34887056795863
Costa Rica,2005,4.716834755624499,12.046302665454078
Costa Rica,2006,-12.194399170247438,-16.869461880489688
Costa Rica,2007,-23.10158623017212,-18.424082730879288
Costa Rica,2008,8.272986614000445,43.46598999504359
Costa Rica,2009,58.57316578840697,-41.57903108910449
Costa Rica,2010,-8.346114519427395,-27.795837235439446
Costa Rica,2011,32.729047552642584,-13.858245415776691
Costa Rica,2012,-4.286614835049396,-7.842257042520373
Costa Rica,2013,-9.79143798024149,16.36949545302613
Costa Rica,2014,3.419323436359223,-13.61287322530458
Costa Rica,2015,-0.9883515707730496,-82.25389825188313
Costa Rica,2016,-3.9215686274509554,-102.17945675726229
Costa Rica,2017,-4.403215831787266,-9402.138510134331
Costa Rica,2018,16.57394229525164,36.60773406015312
Costa Rica,2019,19.94450610432854,-5.630878350687885
Costa Rica,2020,52.04959748311278,-65.41529356149692
Costa Rica,2021,-7.868792599805252,138.1639142703711
Costa Rica,2022,-25.19320959112227,379.2865622380745
Costa Rica,2023,-26.67549668874172,-93.6530779964412
Czechia,1990,0.0,0.0
Czechia,1991,0.0,0.0
Czechia,1992,14.537444933920709,0.0
Czechia,1993,67.26923076923077,87.73309347933824
Czechia,1994,-1.4945964589560878,-51.76372656029968
Czechia,1995,-4.691876750700274,-10.447866479636648
Czechia,1996,-5.65760470242469,-2.577701766038909
Czechia,1997,21.33956386292837,-1.856630259727732
Czechia,1998,38.10440735986307,24.455218121724357
Czechia,1999,34.81022463206816,-80.03948885451851
Czechia,2000,0.7124798896805284,76.79604031686003
Czechia,2001,-7.256960292104053,23.50188137946368
Czechia,2002,-10.42076771653544,-59.18693159258344
Czechia,2003,6.812251064414232,-93.76035767714482
Czechia,2004,6.699241352706697,2224.51261043467
Czechia,2005,-4.470956857074004,-32.7164729014642
Czechia,2006,-9.915478743534743,36.44905824730162
Czechia,2007,-25.556644727629184,12.594030114412536
Czechia,2008,-17.362678705793833,122.8666883365714
Czechia,2009,51.65035283405419,-83.96868611485051
Czechia,2010,9.291504052836984,44.473218741401645
Czechia,2011,-7.814860596071971,30.181546247497227
Czechia,2012,3.977949940405257,71.4787321004499
Czechia,2013,-0.372546210058744,-56.25113210590913
Czechia,2014,-12.153027470156774,-76.08363352984227
Czechia,2015,-17.354289456450555,-10.06546234571326
Czechia,2016,-21.71156893819335,120.93811764106852
Czechia,2017,-26.79655870445344,258.5250760321214
Czechia,2018,-22.3643276875216,-12.284630119096253
Czechia,2019,-10.284951024042732,32.49046992759412
Czechia,2020,26.60049627791563,11.005371389491758
Czechia,2021,9.87847902783221,21.46429133715042
Czechia,2022,-20.65643952907597,293.2493494987935
Czechia,2023,16.591726618705028,-29.396400409567715
Denmark,1990,0.0,-44.65208164553387
Denmark,1991,0.0,-9.329552587163404
Denmark,1992,-0.7912957467853698,-12.488089421124936
Denmark,1993,18.74376869391825,-39.98902587193204
Denmark,1994,-25.03031999253662,58.365787587183625
Denmark,1995,-12.991538078646093,4.598047838240826
Denmark,1996,-2.116704805491987,2.0488302172462447
Denmark,1997,-21.098772647574517,2.6275129542365327
Denmark,1998,-6.685185185185194,-15.421165890638832
Denmark,1999,2.0440563603889794,35.3340987144906
Denmark,2000,-12.952158693115525,16.233778829808763
Denmark,2001,-6.970509383378021,-19.47492605844089
Denmark,2002,2.6416906820365016,3.702798226116766
Denmark,2003,26.29854936827327,-14.409879980809324
Denmark,2004,-3.593923675435351,-44.370437332808656
Denmark,2005,-7.186779400461174,57.47422085691105
Denmark,2006,-19.316770186335408,5.853556407518368
Denmark,2007,-2.4634334103156186,-12.00254423947169
Denmark,2008,-3.10444619836886,101.7561458993142
Denmark,2009,74.01574803149606,-61.80891160269275
Denmark,2010,20.87689187080668,77.12169979608726
Denmark,2011,0.2839808958306378,19.375705099340838
Denmark,2012,0.3732784142103318,-13.077526509675852
Denmark,2013,-5.309053603488067,-67.09341961427282
Denmark,2014,-6.216143011917663,-28.521009837660134
Denmark,2015,-9.342960288808666,-19.85501910976505
Denmark,2016,-4.603376871615161,-44.69444448217512
Denmark,2017,-2.604775421606276,358.85286799999994
Denmark,2018,-12.034973427052975,-29.0744790986029
Denmark,2019,-2.202299746638092,-6.818737520909401
Denmark,2020,12.335591869270624,-44.50673352974841
Denmark,2021,-10.537519957424156,340.4546470075036
Denmark,2022,-12.076145151695416,315.34691124465894
Denmark,2023,15.967523680649531,-57.05646280439791
Estonia,1990,0.0,0.0
Estonia,1991,0.0,0.0
Estonia,1992,150.7493188010899,0.0
Estonia,1993,77.77777777777777,0.0
Estonia,1994,15.540953545232284,-46.93947616693872
Estonia,1995,27.747652426927672,-39.61431005928541
Estonia,1996,2.650377885909494,-19.899041720882515
Estonia,1997,4.578920827029753,-54.09231537542368
Estonia,1998,-8.284308997974732,-22.43028494940453
Estonia,1999,21.692954784437447,-59.8443342481155
Estonia,2000,15.441112935280389,21.91608991850007
Estonia,2001,-1.6841317365269393,43.045783278482006
Estonia,2002,-23.66958507803578,-37.86118950861784
Estonia,2003,12.5872730899661,-62.62531376389725
Estonia,2004,-9.213323883770386,128.324438012292
Estonia,2005,-21.61397345823576,33.844014591889504
Estonia,2006,-26.36623926303996,8.772825047222588
Estonia,2007,-22.36686390532545,48.75823978315095
Estonia,2008,18.793554006968648,56.97388647883916
Estonia,2009,148.35930339138406,-100.75666475500076
Estonia,2010,23.31709477413641,-3890.472058504105
Estonia,2011,-26.210570419584613,67.6253594359967
Estonia,2012,-18.71349772874755,-21.046210587172176
Estonia,2013,-13.870871170541864,-29.308824940819843
Estonia,2014,-14.81867686247248,-103.81847165185135
Estonia,2015,-12.785636561479874,363.6923243440388
Estonia,2016,7.330006238303177,-130.2004984270514
Estonia,2017,-15.620459168846256,2198.306896756462
Estonia,2018,-6.802135353883254,0.5586793484948283
Estonia,2019,-16.592756836659273,-33.729840353569806
